2026-07-23 23:54:31,254 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:56:24,915 | GET http://127.0.0.1:8000/.well-known/appspecific/com.chrome.devtools.json | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 00:56:29,834 | GET http://127.0.0.1:8000/.well-known/appspecific/com.chrome.devtools.json | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 00:56:56,160 | GET http://127.0.0.1:8000/.well-known/appspecific/com.chrome.devtools.json | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 00:57:01,918 | GET http://127.0.0.1:8000/redirect?code=5C3Pnu | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 00:57:08,749 | GET http://127.0.0.1:8000/.well-known/appspecific/com.chrome.devtools.json | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 00:57:31,498 | GET http://127.0.0.1:8000/.well-known/appspecific/com.chrome.devtools.json | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 00:57:43,676 | GET http://127.0.0.1:8000/.well-known/appspecific/com.chrome.devtools.json | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 00:57:54,210 | GET http://127.0.0.1:8000/.well-known/appspecific/com.chrome.devtools.json | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 00:58:10,748 | GET http://127.0.0.1:8000/redirect?code=H8PnRb | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 00:58:20,155 | GET http://127.0.0.1:8000/.well-known/appspecific/com.chrome.devtools.json | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 01:00:23,230 | GET http://127.0.0.1:8000/urls | UA: curl/8.7.1 | IP: 127.0.0.1
2026-07-31 01:01:24,159 | GET http://127.0.0.1:8000/.well-known/appspecific/com.chrome.devtools.json | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 01:01:28,237 | GET http://127.0.0.1:8000/redirect?code=J23BBB | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 01:04:29,376 | GET http://127.0.0.1:8000/.well-known/appspecific/com.chrome.devtools.json | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 01:04:33,654 | GET http://127.0.0.1:8000/redirect?code=kSMmdR | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 01:07:10,151 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,173 | GET http://testserver/redirect?code=hJE69A | UA: testclient | IP: testclient
2026-07-31 01:07:10,179 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,183 | DELETE http://testserver/urls/gsWpqf | UA: testclient | IP: testclient
2026-07-31 01:07:10,185 | GET http://testserver/redirect?code=gsWpqf | UA: testclient | IP: testclient
2026-07-31 01:07:10,188 | DELETE http://testserver/urls/nonexistent123 | UA: testclient | IP: testclient
2026-07-31 01:07:10,191 | GET http://testserver/redirect?code=nonexistent123 | UA: testclient | IP: testclient
2026-07-31 01:07:10,194 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,198 | GET http://testserver/redirect?code=a1rTe8 | UA: testclient | IP: testclient
2026-07-31 01:07:10,200 | GET http://testserver/redirect?code=a1rTe8 | UA: testclient | IP: testclient
2026-07-31 01:07:10,205 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,209 | GET http://testserver/redirect?code=jeu7bf | UA: testclient | IP: testclient
2026-07-31 01:07:10,213 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,216 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,219 | GET http://testserver/redirect?code=RQ4IZn | UA: testclient | IP: testclient
2026-07-31 01:07:10,222 | GET http://testserver/redirect?code=eRdIUf | UA: testclient | IP: testclient
2026-07-31 01:07:10,224 | GET http://testserver/redirect?code=RQ4IZn | UA: testclient | IP: testclient
2026-07-31 01:07:10,230 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,233 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,238 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,240 | DELETE http://testserver/urls/WUtjGN | UA: testclient | IP: testclient
2026-07-31 01:07:10,242 | GET http://testserver/redirect?code=WUtjGN | UA: testclient | IP: testclient
2026-07-31 01:07:10,247 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,252 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,255 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,259 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,262 | DELETE http://testserver/urls/wYL4CD | UA: testclient | IP: testclient
2026-07-31 01:07:10,264 | GET http://testserver/redirect?code=wYL4CD | UA: testclient | IP: testclient
2026-07-31 01:07:10,268 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,270 | DELETE http://testserver/urls/Uf4qHY | UA: testclient | IP: testclient
2026-07-31 01:07:10,275 | GET http://testserver/redirect?code=Uf4qHY | UA: testclient | IP: testclient
2026-07-31 01:07:10,280 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,281 | DELETE http://testserver/urls/hSeNl4 | UA: testclient | IP: testclient
2026-07-31 01:07:10,287 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,289 | DELETE http://testserver/urls/JTk0JR | UA: testclient | IP: testclient
2026-07-31 01:07:10,293 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,296 | GET http://testserver/redirect?code=2dkZXV | UA: testclient | IP: testclient
2026-07-31 01:07:10,300 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,303 | GET http://testserver/redirect?code=5tG6Ys | UA: testclient | IP: testclient
2026-07-31 01:07:10,307 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,310 | GET http://testserver/redirect?code=ZMZriP | UA: testclient | IP: testclient
2026-07-31 01:07:10,312 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,316 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,319 | GET http://testserver/redirect?code=eJBaKA | UA: testclient | IP: testclient
2026-07-31 01:07:10,322 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,325 | GET http://testserver/redirect?code=my-article-8cded95d | UA: testclient | IP: testclient
2026-07-31 01:07:10,328 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,330 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,334 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,337 | DELETE http://testserver/urls/dead-2784357c | UA: testclient | IP: testclient
2026-07-31 01:07:10,339 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,342 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,348 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-31 01:07:10,351 | GET http://testserver/redirect?code=rsuEgP | UA: testclient | IP: testclient
2026-07-31 01:07:10,353 | GET http://testserver/redirect?code=6PYNHS | UA: testclient | IP: testclient
2026-07-31 01:07:10,356 | GET http://testserver/redirect?code=g9FuZG | UA: testclient | IP: testclient
2026-07-31 01:07:10,359 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,363 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-31 01:07:10,366 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-31 01:07:10,369 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-31 01:07:10,372 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-31 01:07:10,376 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-31 01:07:10,378 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-31 01:07:10,380 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-31 01:07:10,384 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-31 01:07:10,387 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-31 01:07:10,391 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,395 | PUT http://testserver/urls/VvSF8m | UA: testclient | IP: testclient
2026-07-31 01:07:10,398 | GET http://testserver/redirect?code=VvSF8m | UA: testclient | IP: testclient
2026-07-31 01:07:10,402 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,406 | PUT http://testserver/urls/hoz59H | UA: testclient | IP: testclient
2026-07-31 01:07:10,410 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,413 | PUT http://testserver/urls/QT5cIx | UA: testclient | IP: testclient
2026-07-31 01:07:10,415 | GET http://testserver/redirect?code=QT5cIx | UA: testclient | IP: testclient
2026-07-31 01:07:10,419 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,421 | GET http://testserver/redirect?code=6tLyO1 | UA: testclient | IP: testclient
2026-07-31 01:07:10,424 | PUT http://testserver/urls/6tLyO1 | UA: testclient | IP: testclient
2026-07-31 01:07:10,427 | GET http://testserver/redirect?code=6tLyO1 | UA: testclient | IP: testclient
2026-07-31 01:07:10,431 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,435 | PUT http://testserver/urls/cATnrS | UA: testclient | IP: testclient
2026-07-31 01:07:10,438 | GET http://testserver/redirect?code=cATnrS | UA: testclient | IP: testclient
2026-07-31 01:07:10,442 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,444 | PUT http://testserver/urls/V2zZIH | UA: testclient | IP: testclient
2026-07-31 01:07:10,448 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,449 | PUT http://testserver/urls/PhAaec | UA: testclient | IP: testclient
2026-07-31 01:07:10,453 | PUT http://testserver/urls/nonexistent123 | UA: testclient | IP: testclient
2026-07-31 01:07:10,456 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,459 | DELETE http://testserver/urls/n944PI | UA: testclient | IP: testclient
2026-07-31 01:07:10,461 | PUT http://testserver/urls/n944PI | UA: testclient | IP: testclient
2026-07-31 01:07:10,465 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,467 | PUT http://testserver/urls/DS98sz | UA: testclient | IP: testclient
2026-07-31 01:07:10,471 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,473 | GET http://testserver/redirect?code=y0hMrD | UA: testclient | IP: testclient
2026-07-31 01:07:10,476 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,480 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,482 | PUT http://testserver/urls/EiNfM8 | UA: testclient | IP: testclient
2026-07-31 01:07:10,486 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:10,657 | PUT http://testserver/urls/J2wN4E | UA: testclient | IP: testclient
2026-07-31 01:07:10,660 | GET http://testserver/redirect?code=J2wN4E | UA: testclient | IP: testclient
2026-07-31 01:07:10,832 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:11,003 | GET http://testserver/redirect?code=C5NOCs&password=secret1 | UA: testclient | IP: testclient
2026-07-31 01:07:11,175 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:11,344 | GET http://testserver/redirect?code=PmmaUA&password=wrongpass | UA: testclient | IP: testclient
2026-07-31 01:07:11,516 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:11,520 | DELETE http://testserver/urls/fNK3tk | UA: testclient | IP: testclient
2026-07-31 01:07:11,522 | GET http://testserver/redirect?code=fNK3tk | UA: testclient | IP: testclient
2026-07-31 01:07:11,694 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:11,697 | GET http://testserver/redirect?code=SdwUj9 | UA: testclient | IP: testclient
2026-07-31 01:07:11,702 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:11,705 | GET http://testserver/redirect?code=Uy6MC8 | UA: testclient | IP: testclient
2026-07-31 01:07:11,877 | PUT http://testserver/urls/Uy6MC8 | UA: testclient | IP: testclient
2026-07-31 01:07:11,879 | GET http://testserver/redirect?code=Uy6MC8 | UA: testclient | IP: testclient
2026-07-31 01:07:12,059 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,061 | GET http://testserver/redirect?code=4bLAMR | UA: testclient | IP: testclient
2026-07-31 01:07:12,064 | PUT http://testserver/urls/4bLAMR | UA: testclient | IP: testclient
2026-07-31 01:07:12,067 | GET http://testserver/redirect?code=4bLAMR | UA: testclient | IP: testclient
2026-07-31 01:07:12,070 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,073 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,075 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,077 | GET http://testserver/redirect | UA: testclient | IP: testclient
2026-07-31 01:07:12,080 | GET http://testserver/redirect?code= | UA: testclient | IP: testclient
2026-07-31 01:07:12,085 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,088 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,090 | GET http://testserver/redirect?code=iEzQUr | UA: testclient | IP: testclient
2026-07-31 01:07:12,092 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-31 01:07:12,097 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,100 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,109 | GET http://testserver/urls?size=1000 | UA: testclient | IP: testclient
2026-07-31 01:07:12,282 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,286 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-31 01:07:12,290 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,293 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,296 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,299 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,302 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,306 | GET http://testserver/urls?page=1&size=2 | UA: testclient | IP: testclient
2026-07-31 01:07:12,310 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,313 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,315 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,319 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,321 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,325 | GET http://testserver/urls?page=1&size=2 | UA: testclient | IP: testclient
2026-07-31 01:07:12,329 | GET http://testserver/urls?page=2&size=2 | UA: testclient | IP: testclient
2026-07-31 01:07:12,332 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,335 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,338 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 01:07:12,341 | GET http://testserver/urls?page=1&size=1 | UA: testclient | IP: testclient
2026-07-31 01:07:12,345 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-31 01:07:12,347 | GET http://testserver/health | UA: testclient | IP: testclient
